SMILES,Td
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)C=C(C#N)C#N)OCCC,369.0
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1oc2c(n1)cccc2)OCCC,338.0
*OC(=O)c1ccc(cc1)C(=O)OCCCC(=O)NCCCCCCNC(=O)CCC*,250.0
*OC(=O)c1cc(ccc1)C(=O)OCCCC(=O)NCCCCCCNC(=O)CCC*,295.0
*OC(=O)c1cc(ccc1)C(=O)OCCCC(=O)NCc1ccc(cc1)CNC(=O)CCC*,248.0
*OC(=O)c1cc(ccc1)C(=O)OCCCC(=O)Nc1ccc(cc1)NC(=O)CCC*,341.0
*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCCCC(=O)NCCCCCCNC(=O)CCC*,320.0
*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCCCC(=O)NCc1ccc(cc1)CNC(=O)CCC*,290.0
*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCCCC(=O)Nc1ccc(cc1)NC(=O)CCC*,245.0
*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCCC(=O)NCCCCCCNC(=O)CCC*,315.0
*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCCC(=O)NCc1ccc(cc1)CNC(=O)CCC*,310.0
*OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)OCCCC(=O)Nc1ccc(cc1)NC(=O)CCC*,319.0
*OC(=O)c1ccc(cc1)C(=O)OCCCC(=O)NCc1ccc(cc1)CNC(=O)CCC*,330.0
*OC(=O)c1ccc(cc1)C(=O)OCCCC(=O)Nc1ccc(cc1)NC(=O)CCC*,325.0
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c([nH]1)ccc(c2)[N+](=O)[O-])OCCC,285.0
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1[nH]c(c(n1)C#N)C#N)OCCC,305.0
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1[nH]c(c(n1)C#N)C#N)OCCCCC,291.0
*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)C(=O)*)c1cc(ccc1)C(F)(F)F,436.3
*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)C(=O)*)C(F)(F)F,436.3
*OC(=O)c1ccc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c(n1CC)cc(cc2)[N+](=O)[O-],311.0
*OC(=O)c1cc(ccc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c(n1CC)cc(cc2)[N+](=O)[O-],313.0
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c(n1CC)cc(cc2)[N+](=O)[O-])OC,327.0
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)C=Cc1nc2c(n1CC)cc(cc2)[N+](=O)[O-])OC,292.0
*Oc1ccc(cc1)C1(c2ccccc2-c2ccccc12)c1ccc(cc1)OC(=O)C12CC3(CC(CC(C1)C3)C2)C(=O)*,400.0
*C(=O)C(=Cc1ccc(cc1)N=Nc1ccc(cc1)N(CCO*)CCO*)C#N,240.0
*NC(=O)CCCCCCCCC(=O)NCC(CCC*)(C)C,342.0
*NC(=O)c1c(c(c(c(c1F)F)C(=O)NCCCCCC*)F)F,379.0
*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2ccc(cc2)NC(=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)*)cc1,400.0
*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2ccc(cc2)NC(=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)*)cc1,445.0
*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2ccc(cc2)NC(=O)CCCCCCCCC(=O)Nc2ccc(cc2)*)cc1,320.0
*Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)c1cc(ccc1)C(=O)*)O)O,628.0
*NC(=O)CCCCCC(=O)NC*,238.0
*NC(=O)CCCC(=O)NC*,238.0
*NC(=O)CCCCCCC(=O)NC*,520.0
*NC(=O)CCCCCCCCCCC(=O)NC*,275.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)C(=O)*)Oc1ccccc1,435.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C,440.0
*Nc1ccc(cc1)C1(c2ccccc2-c2ccccc12)c1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C,435.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C)(C(F)(F)F)C(F)(F)F,451.0
*S(=O)(=O)c1cc(ccc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1cc(ccc1)*)C)C,439.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,330.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,330.0
*n1nc(c2c(c1=O)cc(cc2)c1cc2c(c(nn(c2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,479.0
*n1nc(c2cc3c(cc2c1=O)c(nn(c3=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)c1ccccc1)c1ccccc1,488.0
*=NNC(=S)N=Cc1ccc(cc1)C=*,171.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccccc1,400.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)c1ccccc1,360.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)*)c1ccccc1,465.0
*Nc1cc(ccc1)NC(=O)C=CC(=O)*,179.0
*Nc1ccc(cc1)NC(=O)C=CC(=O)*,179.0
*c1nc(nc(n1)NC(=O)C=CC(=O)N*)N,259.0
*Nc1cc(cc(c1)C(=O)Oc1ccc(cc1)Oc1cc(c(cc1)C#N)C#N)NC(=O)c1cc(ccc1)C(=O)*,368.3333333
*=C1c2c(N(C1=O)CC(CCCCCCCC)CCCCCC)cc(cc2)c1cc2c(C(=*)C(=O)N2CC(CCCCCCCC)CCCCCC)cc1,380.0
*Nc1cc(cc(c1)C(=O)*)C(=O)*,381.8
*Nc1cc(cc(c1)C(=O)*)N*,407.44
*Nc1c(ccc(c1)NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)C(C(=O)NCc1ccc(cc1)CNC(=O)C(C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)*)(C)C)(C)C)N=Nc1ccc(cc1)[N+](=O)[O-],277.0
*C(=O)C(C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1cc(ccc1N=Nc1ccc(cc1)[N+](=O)[O-])NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)C(C(=O)NCCN(CCN*)CCN*)(C)C)(C)C,241.3333333
*C(=O)C(C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1cc(ccc1N=Nc1ccc(cc1)[N+](=O)[O-])NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)C(C(=O)Nc1cc(ccc1)P(=O)(c1cc(ccc1)N*)c1cc(ccc1)N*)(C)C)(C)C,252.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1c(cc(cc1)[N+](=O)[O-])C)C,220.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)c1oc2c(n1)ccc(c2)[N+](=O)[O-])C,330.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1oc2c(n1)cccc2)C,308.0
*SC(=O)N(CC*)Cc1ccccc1,315.0
*SC(=O)N(CCC*)Cc1ccccc1,353.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c([nH]1)ccc(c2)[N+](=O)[O-])C,291.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1c(cc(c(c1)OC)N=Nc1ccc(cc1)[N+](=O)[O-])OC)C,285.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1cc(c(cc1)N=Nc1c(cc(c(c1)OC)N=Nc1ccc(cc1)[N+](=O)[O-])OC)C)C,272.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c(n1CC)cc(cc2)[N+](=O)[O-])C,275.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)C=Cc1nc2c(n1CC)cc(cc2)[N+](=O)[O-])C,292.0
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)C=CC1=C(C(=C(C#N)C#N)OC1(C)C)C#N)C,281.0
*Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,370.0
*Nc1c(cccc1)CCc1ccc(cc1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,305.0
*Nc1c(cccc1)CCc1c(cccc1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,330.0
*Nc1c(cccc1)CCc1c(cccc1)NC(=O)*,330.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,320.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1c(cccc1)CCc1ccc(cc1)NC(=O)*,312.5
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1c(cccc1)CCc1c(cccc1)NC(=O)*,300.0
*Nc1c(ccc(c1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*)C,315.0
*Nc1c(ccc(c1)NC(=O)Nc1c(cccc1)CCc1c(cccc1)NC(=O)*)C,325.0
*Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)NCCCCCCNC(=O)*,350.0
*Nc1c(cccc1)CCc1ccc(cc1)NC(=O)NCCCCCCNC(=O)*,310.0
*Nc1c(cccc1)CCc1c(cccc1)NC(=O)NCCCCCCNC(=O)*,280.0
*Nc1c(ccc(c1)NC(=O)NCCCCCCNC(=O)*)C,330.0
*Nc1c(cccc1)CCc1ccc(cc1)NC(=O)*,320.0
*Nc1c(ccc(c1)NC(=O)Nc1ccc(cc1)CCc1c(cccc1)NC(=O)*)C,300.0
*Nc1c(cccc1)CCc1c(cccc1)NC(=O)Nc1c(cccc1)CCc1ccc(cc1)NC(=O)*,360.0
*c1nc(ccc1)NC(=O)NCCCCCCNC(=O)N*,272.5
*c1nc(ccc1)NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)N*,260.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)*)cc1,572.0
*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(=O)O)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,420.0
*c1cc2c(C(=O)N(C2=O)c2c3c(ccc2)c(ccc3)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,525.0
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,535.0
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)S(=O)(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,542.2857143
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCC*,373.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCC*,393.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCCCCCC*,389.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCCCCCCC*,368.0
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)*)O)O)cc1,350.0
*c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)O)O)cc1,462.0
*c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)O)O)cc1,493.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)*)O)O)cc1,478.0
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1c(cc(c(c1)*)O)O,418.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,485.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2cc(ccc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2cc(ccc2)NC(=O)c2ccc(cc2)*)cc1,467.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)c2ccc(cc2)*)cc1,456.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,472.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,470.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,462.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)(C)C)cc1,480.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,456.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,478.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,474.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)c2cc(ccc2)*)cc1,472.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,478.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2cc(ccc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2cc(ccc2)NC(=O)c2ccc(cc2)*)cc1,492.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,496.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,491.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,487.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)c2ccc(cc2)*)cc1,455.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,485.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,507.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,491.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)(C)C)cc1,483.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,483.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,491.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,488.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)c2cc(ccc2)*)cc1,480.0
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,474.0
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)*)C)C)cc1,512.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,528.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,570.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,490.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,497.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)c2ccc(cc2)C(c2ccc(cc2)c2ccc(cc2)C(=O)*)(C)C)cc1,466.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)C2(c3c(C(=O)O2)cccc3)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,476.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,466.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,501.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,527.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)C(=O)*)(C)C)cc1,461.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)C2(c3c(C(=O)O2)cccc3)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,496.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,509.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,496.0
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,600.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCC(COc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)(C)C)cc1,400.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)C*)cc1,405.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CC*)cc1,390.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCC*)cc1,402.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCCCC*)cc1,440.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCCCCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCCCCCCCCC*)cc1,445.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)C*)cc1,407.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)CC*)cc1,399.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)CCC*)cc1,415.0
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)CCCCC*)cc1,440.0
