SMILES,salt,molality,temperature,log_conductivity,is_synthetic,Tg,T_minus_Tg,is_glassy
CCOC(OC)=O,LIPF6,1.639719805,50.0,-1.863921776,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,1.64179263,60.0,-1.808282955,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,2.062372437,-30.0,-3.334902559,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,2.054857149,-20.0,-2.836618044,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,2.047431026,-10.0,-2.623425422,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,2.05896287,0.0,-2.439595903,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,2.063989096,10.0,-2.30456305,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,2.048864476,20.0,-2.152262294,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,2.049207055,30.0,-2.059327085,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,2.042816779,40.0,-1.971112281,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,2.051225008,50.0,-1.891386329,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,2.033855917,60.0,-1.821982158,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,0.483626061,-40.0,-2.901597849,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,0.474858637,-30.0,-2.708201732,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,0.481256921,-20.0,-2.5649917,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,0.470311479,-10.0,-2.446195844,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,0.483186138,0.0,-2.347064371,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,0.470030321,10.0,-2.247209978,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,0.478586795,20.0,-2.192162411,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,0.478458319,30.0,-2.132364664,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,0.480468939,40.0,-2.068777503,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,0.473848576,50.0,-2.02583099,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,0.471543888,60.0,-1.9803556,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,0.682269906,-40.0,-2.946179982,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,0.668397688,-30.0,-2.688306904,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,0.67514326,-20.0,-2.541253853,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,0.677276278,-10.0,-2.400438354,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,0.68401206,0.0,-2.302194102,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,0.6746704,10.0,-2.209030337,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,0.67909055,20.0,-2.135983805,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,0.683507319,30.0,-2.07033691,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,0.674166957,40.0,-2.013322444,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,0.683129907,50.0,-1.953280323,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,0.671519566,60.0,-1.913408811,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,0.863330867,-40.0,-2.891132416,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,0.860792321,-30.0,-2.669283666,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,0.860672575,-20.0,-2.532110473,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,0.855692819,-10.0,-2.393807775,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,0.845904658,0.0,-2.281385596,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,0.852929685,10.0,-2.192162411,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,0.862344726,20.0,-2.106141741,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,0.857321323,30.0,-2.035815211,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,0.869174712,40.0,-1.977823264,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,0.856948638,50.0,-1.932318343,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,0.871234005,60.0,-1.89009961,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,1.063854184,-40.0,-2.946179982,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,1.066265699,-30.0,-2.708201732,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,1.068688481,-20.0,-2.5649917,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,1.065964177,-10.0,-2.414011161,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,1.058103792,0.0,-2.271343658,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,1.080805898,10.0,-2.175925213,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,1.060205759,20.0,-2.091135832,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,1.072681137,30.0,-2.016071152,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,1.067345546,40.0,-1.952088842,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,1.056944079,50.0,-1.897381365,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,1.056667548,60.0,-1.841360799,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,1.340483263,-40.0,-3.116441698,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,1.337634949,-30.0,-2.833140469,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,1.337462867,-20.0,-2.605896687,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,1.342722666,-10.0,-2.438834745,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,1.339778821,0.0,-2.310261724,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,1.334074831,10.0,-2.196318371,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,1.34472824,20.0,-2.102762,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,1.330809421,30.0,-2.020227112,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,1.327796397,40.0,-1.948533888,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,1.33023682,50.0,-1.889069255,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,1.327213828,60.0,-1.833140469,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,1.562149541,-40.0,-3.171959025,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,1.562039251,-30.0,-2.891132416,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,1.561862787,-20.0,-2.645149986,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,1.576114782,-10.0,-2.476955208,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,1.558544485,0.0,-2.329690275,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,1.572712975,10.0,-2.211185649,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,1.56663552,20.0,-2.107841526,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,1.566353966,30.0,-2.02866028,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,1.5574041,40.0,-1.958079205,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,1.557051579,50.0,-1.88701585,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,1.574106544,60.0,-1.840439708,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,1.799681235,-40.0,-3.472989021,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,1.796510647,-30.0,-3.023020012,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,1.817763732,-20.0,-2.736230456,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,1.790036783,-10.0,-2.536658101,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,1.823428693,0.0,-2.365162594,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,1.804766183,10.0,-2.2425401,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,1.801381375,20.0,-2.128775433,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,1.801071673,30.0,-2.043089995,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,1.800715251,40.0,-1.96171349,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,1.78818979,50.0,-1.89948449,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,1.787834463,60.0,-1.839520565,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,2.129956645,-40.0,-3.815411702,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,2.143064878,-30.0,-3.15265387,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,2.116491386,-20.0,-2.815411702,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,2.142678775,-10.0,-2.59010242,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,2.132513259,0.0,-2.424476595,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,2.13551367,10.0,-2.281385596,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,2.1318566,20.0,-2.158355849,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,2.128215218,30.0,-2.065675386,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,2.121224998,40.0,-1.977823264,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,2.134079527,50.0,-1.914498634,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,2.133681595,60.0,-1.850680781,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,0.49411749,-40.0,-3.099544619,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,0.492042487,-30.0,-2.8280888,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,0.483343241,-20.0,-2.66235313,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,0.496756753,-10.0,-2.533197039,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,0.49911624,0.0,-2.437525152,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,0.497032047,10.0,-2.365461007,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,0.494999105,20.0,-2.282263345,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,0.49294234,30.0,-2.221456045,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,0.488663841,40.0,-2.172163627,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,0.497657798,50.0,-2.127881047,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,0.495593234,60.0,-2.086048199,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,0.68507932,-40.0,-3.005228913,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,0.68757268,-30.0,-2.759105044,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,0.697093524,-20.0,-2.597516986,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,0.683253259,-10.0,-2.467906681,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,0.685778347,0.0,-2.365008708,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,0.700018868,10.0,-2.27667237,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,0.683806909,20.0,-2.218865204,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,0.684037624,30.0,-2.146306493,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,0.702920061,40.0,-2.100998406,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,0.684393613,50.0,-2.053801009,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,0.691606579,60.0,-2.008418651,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,0.879199233,-40.0,-3.017263903,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,0.867082456,-30.0,-2.76597477,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,0.867276454,-20.0,-2.586213209,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,0.87730903,-10.0,-2.451641697,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,0.855516052,0.0,-2.319686375,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,0.865530805,10.0,-2.236993463,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,0.8657732,20.0,-2.161595772,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,0.870888121,30.0,-2.105979396,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,0.873593966,40.0,-2.047465633,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,0.873823014,50.0,-1.999980117,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,0.888810976,60.0,-1.95964319,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,1.052961688,-40.0,-2.975134976,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,1.058315248,-30.0,-2.719764431,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,1.053362035,-20.0,-2.55513807,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,1.051011501,-10.0,-2.425020912,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,1.077064407,0.0,-2.330778829,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,1.056697461,10.0,-2.218274288,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,1.051797277,20.0,-2.14581302,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,1.070170751,30.0,-2.073899195,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,1.054992973,40.0,-2.008064151,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,1.06298298,50.0,-1.963236774,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,1.052903454,60.0,-1.923762516,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,1.322396855,-40.0,-2.960277507,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,1.330831581,-30.0,-2.779652686,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,1.331042675,-20.0,-2.600607295,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,1.331339796,-10.0,-2.43166914,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,1.326112164,0.0,-2.307584635,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,1.320883639,10.0,-2.213410457,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,1.326760364,20.0,-2.123189812,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,1.346444132,30.0,-2.062452442,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,1.338477407,40.0,-1.99549579,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,1.341596317,50.0,-1.939855545,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,1.344678468,60.0,-1.895870804,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,1.765615035,-40.0,-3.177453479,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,1.765771661,-30.0,-2.910252618,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,1.772198402,-20.0,-2.663283015,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,1.763266343,-10.0,-2.481344947,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,1.772808491,0.0,-2.359676723,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,1.760884209,10.0,-2.235673191,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,1.776741399,20.0,-2.130003201,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,1.764831991,30.0,-2.0481373,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,1.777517954,40.0,-1.991121764,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,1.771814952,50.0,-1.924403842,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,1.766050115,60.0,-1.874679352,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,2.088692662,-40.0,-3.377843166,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,2.088889814,-30.0,-2.967348306,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,2.1091127,-20.0,-2.729765406,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,2.089443767,-10.0,-2.533140885,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,2.10308021,0.0,-2.398229655,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,2.096877367,10.0,-2.256865814,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,2.087303455,20.0,-2.162114347,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,2.097752192,30.0,-2.07292512,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,2.081647968,40.0,-1.992240004,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,2.088711437,50.0,-1.9358105,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,2.10245858,60.0,-1.884826629,0,54.68165588378906,5.3183441162109375,0
CCOC(OC)=O,LIPF6,2.129956645,-40.0,-3.815411702,0,54.68165588378906,-94.68165588378906,1
CCOC(OC)=O,LIPF6,2.143064878,-30.0,-3.15265387,0,54.68165588378906,-84.68165588378906,1
CCOC(OC)=O,LIPF6,2.116491386,-20.0,-2.815411702,0,54.68165588378906,-74.68165588378906,1
CCOC(OC)=O,LIPF6,2.142678775,-10.0,-2.59010242,0,54.68165588378906,-64.68165588378906,1
CCOC(OC)=O,LIPF6,2.132513259,0.0,-2.424476595,0,54.68165588378906,-54.68165588378906,1
CCOC(OC)=O,LIPF6,2.13551367,10.0,-2.281385596,0,54.68165588378906,-44.68165588378906,1
CCOC(OC)=O,LIPF6,2.1318566,20.0,-2.158355849,0,54.68165588378906,-34.68165588378906,1
CCOC(OC)=O,LIPF6,2.128215218,30.0,-2.065675386,0,54.68165588378906,-24.681655883789062,1
CCOC(OC)=O,LIPF6,2.121224998,40.0,-1.977823264,0,54.68165588378906,-14.681655883789062,1
CCOC(OC)=O,LIPF6,2.134079527,50.0,-1.914498634,0,54.68165588378906,-4.6816558837890625,1
CCOC(OC)=O,LIPF6,2.133681595,60.0,-1.850680781,0,54.68165588378906,5.3183441162109375,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,3.383996683,-6.301548916,0,-10.05285930633545,13.436855989335449,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,8.047301855,-5.713023519,0,-10.05285930633545,18.10016116133545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,14.05289356,-5.379846454,0,-10.05285930633545,24.10575286633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,17.8622164,-5.309966534,0,-10.05285930633545,27.91507570633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,24.93723632,-5.077373852,0,-10.05285930633545,34.990095626335446,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,29.48157895,-4.930071342,0,-10.05285930633545,39.53443825633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,34.84778352,-4.774994082,0,-10.05285930633545,44.90064282633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,40.64375235,-4.658604908,0,-10.05285930633545,50.69661165633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,44.7112276,-4.550048505,0,-10.05285930633545,54.76408690633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,49.88370787,-4.4646655,0,-10.05285930633545,59.93656717633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,55.74546351,-4.340559596,0,-10.05285930633545,65.79832281633546,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,60.48345338,-4.27069128,0,-10.05285930633545,70.53631268633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,64.81108634,-4.200846171,0,-10.05285930633545,74.86394564633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,70.94822534,-4.115451562,0,-10.05285930633545,81.00108464633544,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,74.97108559,-4.022409848,0,-10.05285930633545,85.02394489633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,80.28365833,-3.968021407,0,-10.05285930633545,90.33651763633544,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,85.76089109,-3.905893029,0,-10.05285930633545,95.81375039633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,90.45662887,-3.874759215,0,-10.05285930633545,100.50948817633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,94.62679753,-3.835908671,0,-10.05285930633545,104.67965683633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,98.89373048,-3.797058127,0,-10.05285930633545,108.94658978633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,104.9679138,-3.750409625,0,-10.05285930633545,115.02077310633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,109.4796466,-3.703819143,0,-10.05285930633545,119.53250590633544,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,113.7409513,-3.695939956,0,-10.05285930633545,123.79381060633546,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.113205429,119.2029412,-3.641586328,0,-10.05285930633545,129.25580050633545,0
[Cu][B-]1(OC(=O)C(=O)O1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[Au],LIBOB,0.169808145,119.2029412,-3.30876899,0,-15.381949424743652,134.58489062474365,0
